item_tag	make_num	obtain_skill_point	recipe_category	material_tag	text_eng	fire	ice	bolt	air	materials	effects	reward_prm1	get_scenario_flag	unlock_scenario_flag	residue_cost_fire	residue_cost_ice	residue_cost_thunder	residue_cost_air	reward
ITEM_ACCESSORY_02	1	45	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_PLANT_005', 'ITEM_ANIMAL_005', 'ITEM_CATEGORY_THREAD', '']	Scarlet Scarf	True	False	False	False	['Paradise Grass', 'Salamander Down', '(Threads)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0133', 'effect_name': 'ATK Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0153', 'effect_name': 'Stun Boost'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[2, 3, 4, 5, 6, 7, 3, 4, 5, 6]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 6, 8, 10, 12, 14, 5, 7, 9, 12]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_03	1	90	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_MUSHROOM_006', 'ITEM_MIX_023', 'ITEM_CATEGORY_THREAD', '']	Grace Ribbon	False	True	False	False	['Dusk Mushroom', 'Feathered Veil', '(Threads)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0138', 'effect_name': 'Negative Effect Resistance Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0149', 'effect_name': 'Reduce Damage'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 9, 12, 15, 18, 9, 12, 15, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_04	1	90	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_STONE_007', 'ITEM_MIX_027', 'ITEM_CATEGORY_MYSTIC', '']	Curse Spoiler	False	False	False	True	['Puzzle Stone', 'Prasiolite', '(Magical)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0143', 'effect_name': 'Reduce Skill Cooldown'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0147', 'effect_name': 'Damage Restoration'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	[5, 7, 9, 11, 13, 6, 8, 10, 7, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_05	1	90	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_INSECT_005', 'ITEM_METAL_002', 'ITEM_CATEGORY_METAL', '']	Brash Bangle	True	False	False	False	['Cutlass', 'Kong Plate', '(Metal)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0269', 'effect_name': 'Combative Spirit'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0270', 'effect_name': 'Adrenaline Rush'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0162', 'effect_name': 'Resist KO'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 4, 6, 8, 5, 7]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_06	1	135	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_FLOWER_013', 'ITEM_MIX_035', 'ITEM_CATEGORY_SAND', '']	Eternal Flower	False	True	False	False	['Dark Carnation', 'Perpetual Machine', '(Sand)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0271', 'effect_name': 'Eternal Wreath'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0272', 'effect_name': 'Blossoming Garden'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_07	1	135	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_FOODSTUFF_010', 'ITEM_MIX_034', 'ITEM_CATEGORY_MYSTIC', '']	Prayer Ring	False	False	True	False	['Gunmetal Grapes', 'Coral Chip', '(Magical)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0273', 'effect_name': 'Feather Boots'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0274', 'effect_name': 'Veil of Light'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0275', 'effect_name': 'Saintly Prayers'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 9, 8, 10, 12, 9, 11, 13, 18]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_08	1	135	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_SAND_004', 'ITEM_MIX_040', 'ITEM_CATEGORY_THREAD', '']	Warrior Choker	False	False	False	True	['Harmonic Sand', 'Protectite', '(Threads)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0276', 'effect_name': 'Surprise Strategies'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0277', 'effect_name': 'Battle Tactics'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0278', 'effect_name': 'Supply Replenishment'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[5, 7, 9, 8, 10, 12, 9, 11, 13, 18]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_09	1	180	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_FISH_016', 'ITEM_FOODSTUFF_013', 'ITEM_CATEGORY_FLOWER', '']	Jester's Mask	True	False	False	False	['Nu Ilahat', 'Pure Truffle', '(Flowers)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0279', 'effect_name': 'Trickster'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0280', 'effect_name': 'Jack-in-the-Box'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0281', 'effect_name': 'Silent Steps'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[7, 9, 8, 10, 12, 9, 11, 13, 15, 18]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_ACCESSORY_10	1	180	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_FLOWER_014', 'ITEM_UNI_004', 'ITEM_CATEGORY_MYSTIC', '']	Crystallized Memoir	False	False	True	False	['Rose Crystal', 'Crystal Uni', '(Magical)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0282', 'effect_name': 'Limit Breaker'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0283', 'effect_name': 'Resilience'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0284', 'effect_name': 'Second Chance'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[5, 7, 6, 8, 10, 7, 9, 11, 13, 15]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_KEY_05	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_PLANT', '', '', '']	Trailblazer Seed	False	False	False	True	['(Plants)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5240	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_06	3	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_WOOD', '', '', '']	Welleks Bow & Quiver	True	False	False	False	['(Lumber)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5420	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_04	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_KEY_03', '', '', '']	Refurbished Replacement Parts	False	True	False	False	['Old Replacement Parts']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5432	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_07	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_MYSTIC', '', '', '']	Mana Tracker	False	False	True	False	['(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5445	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_08	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_MYSTIC', '', '', '']	Energy Cell	False	False	False	True	['(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5634	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_11	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_KEY_10', '', '', '']	Repaired Transposing Furnace Core	True	False	False	False	['Stirium']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5822	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_12	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_GEMSTONE', '', '', '']	Flumme Necklace	False	True	False	False	['(Gemstones)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	5864	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_13	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_KEY_10', '', '', '']	Anti-Mana Shatter Ammo	False	False	True	False	['Stirium']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	6013	[0, '', '', '', '', '', '', '', '', '']	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_14	1	100	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_ORE', '', '', '']	Bullets for Nina	True	False	False	False	['(Ore)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	23403	[3, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	[0, '', '', '', '', '', '', '', '', '']	['Learn Recipe']
ITEM_KEY_20	1	0	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_ELIXIL', 'ITEM_CATEGORY_MYSTIC', '', '']		True	False	False	False	['(Elixirs)', '(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	2501	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	[]
ITEM_KEY_21	1	0	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_ELIXIL', 'ITEM_CATEGORY_MYSTIC', '', '']		False	True	False	False	['(Elixirs)', '(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	2501	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	[]
ITEM_KEY_22	1	0	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_ELIXIL', 'ITEM_CATEGORY_MYSTIC', '', '']		False	False	True	False	['(Elixirs)', '(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	2501	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	[]
ITEM_KEY_23	1	0	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_ELIXIL', 'ITEM_CATEGORY_MYSTIC', '', '']		False	False	False	True	['(Elixirs)', '(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	2501	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	[]
ITEM_KEY_24	1	0	MIX_RECIPE_CATEGORY_MATERIAL	['ITEM_CATEGORY_ELIXIL', 'ITEM_CATEGORY_MYSTIC', '', '']		True	False	False	False	['(Elixirs)', '(Magical)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0300', 'effect_name': 'No Effect'}]	['', '', '', '', '', '', '', '', '', '']	-1	2501	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	['', '', '', '', '', '', '', '', '', '']	[]
ITEM_DLC_00_01	1	10	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_CATEGORY_STONE', 'ITEM_CATEGORY_THREAD', 'ITEM_CATEGORY_ORE', '']	Training Wrist Weight	True	False	False	False	['(Stone)', '(Threads)', '(Ore)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0400', 'effect_name': 'EXP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0133', 'effect_name': 'ATK Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	156	-1	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
ITEM_DLC_00_02	1	10	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_CATEGORY_PUNIPUNI', 'ITEM_CATEGORY_ORE', 'ITEM_CATEGORY_UNI', '']	Puni Badge	False	True	False	False	['(Puni)', '(Ore)', '(Uni)']	[{'max_lv': 1, 'effect_tag': 'ITEM_EFF_EFFECT_0401', 'effect_name': 'Puni Crusher'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	152	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
