fieldmap_location_id	text_eng	text_jpn	text_chs	text_cht	text_deu	text_fra	text_kor	text_rus	text_spa
FIELDMAP_LOCATION_362	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_363	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_364	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_365	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_366	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_367	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_368	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_369	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_370	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_371	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_372	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_373	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_374	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_375	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_376	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_377	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_378	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_379	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_380	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_381	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_382	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_383	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_384	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_385	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_386	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_387	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_388	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_389	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_390	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_391	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_392	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_393	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_394	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_395	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_396	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_397	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_398	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_399	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_400	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_401	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_402	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_403	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_404	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_405	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_406	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_407	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_408	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_409	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_410	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_411	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_412	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_413	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_414	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_415	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_416	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_417	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_418	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_419	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_420	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_421	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_422	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_423	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_424	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_425	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_426	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_427	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_428	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_429	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_430	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_431	Cave	洞窟	洞窟	洞窟	Höhle	Grotte	동굴	Пещера	Cueva
FIELDMAP_LOCATION_432	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_433	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_434	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_435	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_436	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_437	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_438	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_439	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_440	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_441	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_442	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_443	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_444	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_445	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_446	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_447	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_448	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_449	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_450	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_451	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_452	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_453	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_454	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_455	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_456	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_457	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_458	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_459	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_460	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_461	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_462	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_463	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_464	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_465	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_466	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_467	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_468	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_469	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_470	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_471	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_472	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_473	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_474	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_475	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_476	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_477	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_478	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_479	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_480	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_481	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_482	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_483	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_484	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_485	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_486	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_487	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_488	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_489	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_490	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_491	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_492	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_493	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_494	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_495	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_496	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_497	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_498	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_499	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
FIELDMAP_LOCATION_500	<STR0> Gathering Spot	<STR0>の採取地	<STR0>采集地	<STR0>採集地	<STR0>-Sammelplatz	Zone de collecte <STR0>	<STR0>의 채집지	<STR0>: место сбора	Punto de recolección de <STR0>
